X,Y,Computed_Area,Computed Perimeter,Border Index,Minimum Ellipse Ratio,Minimum Ellipse Rotation,Minimum Enclosing Circle,Compactness,Edge Count,homogeneity,contrast,dissimilarity,entropy,mean,variance,std.Dev
629.0,657.8,22.0,26.0,169.0,0.846407036692,32.7038421631,3.84563541412,0.408964753151,22.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
633.9,752.6,207.0,76.0,1406.0,0.917275365778,162.249832153,10.0810289383,0.450352966785,60.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
649.1,647.5,16.0,24.0,144.0,0.580897947042,68.6220550537,3.74925661087,0.349065870047,21.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
657.4,745.8,107.0,52.0,676.0,0.643644667048,99.0739440918,8.30412578583,0.497263938189,36.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
661.6,683.4,67.0,42.0,441.0,0.776271080341,61.0854644775,6.02792024612,0.477294117212,33.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
667.7,713.9,20.0,32.0,256.0,0.705592794534,55.4761924744,4.17759943008,0.245436936617,25.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
680.1,556.6,15.0,36.0,306.0,0.572014707652,51.6662559509,5.35604572296,0.145444110036,28.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
688.2,597.5,74.0,50.0,625.0,0.383042611478,51.5510559082,8.30412578583,0.37196457386,44.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
693.1,610.1,47.0,36.0,324.0,0.811844872404,40.8902435303,5.54671955109,0.455724895,26.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
693.5,719.3,46.0,34.0,289.0,0.818870333028,55.0068664551,4.88571882248,0.500045895576,28.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
707.1,565.8,24.0,28.0,196.0,0.784171617612,15.7726898193,4.15206289291,0.384684801102,25.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
736.4,759.4,109.0,64.0,960.0,0.59313664929,97.4867095947,9.90622234344,0.334407806396,45.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
743.4,626.3,15.0,30.0,225.0,0.409248277488,30.3316383362,4.88571882248,0.209439516068,27.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
757.7,696.4,261.0,94.0,2162.0,0.630613402271,12.8744182587,14.5663995743,0.371188640594,54.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
767.7,608.1,45.0,36.0,306.0,0.546283235536,0.856309533119,5.85227823257,0.436332315207,22.0,0.690606,0.983737,0.679262,2.964334,5.990136,10.579319,3.252587
516.6,977.7,52.0,38.0,342.0,0.849547241769,105.038909912,5.54671955109,0.452528595924,24.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
516.4,909.8,28.0,32.0,256.0,0.518572476221,58.0594291687,4.87287282944,0.343611717224,25.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
520.1,844.9,67.0,64.0,992.0,0.323292745062,20.1759586334,11.573184967,0.205553427339,42.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
527.9,954.4,202.0,92.0,1840.0,0.808054443458,96.5846557617,11.6066102982,0.299906313419,71.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
531.5,926.6,21.0,30.0,225.0,0.578426735195,29.7684783936,4.74806547165,0.293215334415,25.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
538.3,825.7,95.0,80.0,1600.0,0.187975658773,44.9384346008,13.4788398743,0.186532080173,70.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
539.5,864.8,144.0,66.0,1089.0,0.701855941152,24.7393550873,9.90622234344,0.415417224169,56.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
537.9,903.1,69.0,48.0,552.0,0.684644498194,115.485343933,6.67913484573,0.376336634159,38.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
539.5,980.1,133.0,58.0,841.0,0.626411310028,30.9644889832,9.67597103119,0.49682739377,35.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
545.2,891.5,25.0,30.0,210.0,0.679128753273,19.1976280212,4.43440437317,0.349065870047,21.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
552.4,836.6,48.0,60.0,900.0,0.198999866732,53.5863609314,10.4279556274,0.167551606894,51.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
546.1,955.1,16.0,28.0,196.0,0.435999993939,32.0270729065,4.45470333099,0.256456553936,23.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
558.1,938.6,111.0,56.0,784.0,0.663978963989,63.581237793,8.82424449921,0.444791823626,37.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
559.8,960.3,226.0,96.0,1920.0,0.692218743463,3.34083390236,12.6673250198,0.308159708977,53.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
564.4,810.8,47.0,52.0,676.0,0.262739910644,60.0054244995,8.99408817291,0.218424350023,40.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
569.2,1011.5,100.0,56.0,784.0,0.634097534809,7.53475522995,9.27000045776,0.400713354349,39.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
571.5,840.1,87.0,64.0,1024.0,0.335760595444,149.075408936,10.6169967651,0.266912668943,51.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
577.3,940.0,76.0,44.0,484.0,0.642529455452,63.429145813,7.17312002182,0.493307948112,25.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
577.9,870.4,85.0,48.0,576.0,0.758860330587,0.895278871059,7.22836923599,0.463603079319,39.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
581.4,951.6,88.0,46.0,529.0,0.69005361057,17.7066001892,7.17312002182,0.522609055042,30.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
592.8,793.8,21.0,24.0,144.0,0.883032438723,49.0358428955,3.25714588165,0.458148956299,22.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
593.8,880.8,65.0,62.0,868.0,0.320459813704,19.7899780273,9.99949169159,0.212490662932,46.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
606.9,803.8,68.0,42.0,441.0,0.660402383566,61.9334106445,6.22276878357,0.484417945147,32.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
610.8,953.2,85.0,64.0,960.0,0.45009784756,45.8731307983,9.4541425705,0.260776728392,49.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
616.8,788.2,63.0,42.0,441.0,0.754187157877,126.214286804,5.87190341949,0.448798984289,39.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
624.5,818.7,55.0,44.0,462.0,0.819962773674,157.012329102,6.26524543762,0.356999158859,31.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
624.9,884.0,63.0,40.0,400.0,0.819056635509,40.9469604492,5.62283992767,0.49480086565,28.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
626.2,1017.5,12.0,22.0,121.0,0.582401925243,53.5036582947,3.25714612007,0.311562895775,20.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
635.0,892.6,178.0,66.0,1056.0,0.793099693876,84.991645813,9.45568084717,0.513501822948,40.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
636.7,942.0,44.0,38.0,361.0,0.42938748732,51.4520721436,6.28637599945,0.382908821106,30.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
637.4,816.2,120.0,70.0,1190.0,0.36994877748,3.9410276413,12.370724678,0.307747840881,41.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
654.2,853.6,78.0,48.0,576.0,0.765803564846,149.968688965,6.77443170547,0.425424009562,38.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
656.5,972.8,66.0,42.0,441.0,0.616585308177,81.1028442383,6.71477842331,0.470170348883,30.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
659.1,1019.2,124.0,62.0,899.0,0.793534501356,85.2572784424,8.524766922,0.405366808176,42.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
660.8,928.6,68.0,54.0,702.0,0.564187969086,109.090652466,7.793364048,0.293042957783,41.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
663.4,769.3,123.0,54.0,729.0,0.672766982322,81.2145233154,8.30412578583,0.530062973499,38.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
664.6,806.1,104.0,54.0,729.0,0.550355551943,151.619369507,8.32042789459,0.448183327913,39.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
668.0,995.3,93.0,56.0,784.0,0.568673219926,49.2499923706,8.07013130188,0.372663408518,48.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
669.5,857.1,57.0,38.0,361.0,0.74320330424,72.8224334717,5.87190341949,0.496040970087,28.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
674.0,887.8,91.0,54.0,729.0,0.449989430657,33.4542236328,8.75500011444,0.392160415649,44.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
682.4,1012.8,9.0,26.0,169.0,0.295659237212,43.587348938,4.74806547165,0.167303755879,25.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
688.3,907.5,25.0,30.0,225.0,0.487709981951,156.78012085,4.88571882248,0.349065870047,23.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
693.4,874.9,67.0,52.0,650.0,0.447648941814,42.5752296448,8.30412578583,0.311370879412,43.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
698.5,971.4,82.0,46.0,529.0,0.741124819635,132.038284302,7.20206689835,0.486976563931,31.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
705.5,905.2,87.0,54.0,648.0,0.529641191621,174.646255493,8.01266860962,0.374922603369,34.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
714.5,881.4,27.0,26.0,169.0,0.649114477652,44.5051040649,4.36991977692,0.501911282539,15.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
719.9,939.1,42.0,34.0,289.0,0.866798922704,176.694656372,5.17568588257,0.456563651562,27.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
743.7,838.9,42.0,34.0,289.0,0.751273983731,117.146942139,4.88571882248,0.456563651562,29.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
757.2,1000.6,112.0,62.0,961.0,0.476754392306,29.4521446228,9.99949169159,0.366137772799,42.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
760.3,881.7,70.0,48.0,576.0,0.494791653796,134.38609314,7.16452074051,0.381790786982,42.0,0.736297,0.888543,0.586925,2.923709,6.107429,10.997357,3.316226
512.3,1146.2,54.0,40.0,400.0,0.895901256457,46.6207504272,5.42393016815,0.424115031958,33.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
524.3,1034.9,331.0,102.0,2448.0,0.626683256734,52.5595741272,15.2860469818,0.399795144796,64.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
519.6,1202.4,73.0,52.0,676.0,0.395266236398,40.5618476868,9.11128044128,0.33925485611,35.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
525.8,1175.3,139.0,76.0,1444.0,0.40335659154,48.5987243652,12.1544361115,0.302410930395,52.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
528.6,1083.1,364.0,134.0,3484.0,0.53935142953,6.96635437012,17.7357501984,0.254742652178,87.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
525.3,1235.5,227.0,98.0,2205.0,0.36380444179,173.470993042,16.4880447388,0.297018557787,59.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
537.9,1194.0,41.0,46.0,529.0,0.390460226114,60.1704330444,7.84424638748,0.243488281965,33.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
540.4,1243.3,32.0,34.0,272.0,0.591181697647,47.8748130798,4.84209394455,0.347858011723,28.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
543.5,1036.7,51.0,36.0,324.0,0.640075425839,86.3535842896,5.75787496567,0.494509994984,23.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
547.9,1077.7,210.0,86.0,1849.0,0.499788090063,23.7381095886,14.9970264435,0.356806099415,55.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
545.7,1144.7,54.0,46.0,529.0,0.372771885184,172.450088501,8.25607776642,0.320691883564,24.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
552.6,1167.2,70.0,62.0,899.0,0.410477339006,32.748085022,9.90622234344,0.228836104274,42.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
563.8,1255.9,261.0,90.0,2025.0,0.587092321937,112.955627441,13.0967903137,0.404916375875,65.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
572.0,1140.7,130.0,62.0,961.0,0.635984631081,59.7176589966,9.1502161026,0.424981325865,43.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
568.8,1228.9,44.0,34.0,289.0,0.779204782039,104.704032898,4.73995494843,0.478304803371,27.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
574.1,1086.5,59.0,44.0,484.0,0.450004239052,18.8530216217,7.49851322174,0.382962763309,31.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
580.8,1173.7,67.0,54.0,729.0,0.300772200462,72.7748641968,9.77143764496,0.288733482361,33.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
581.9,1154.8,64.0,56.0,784.0,0.263476235192,60.5813789368,9.90622234344,0.256456553936,44.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
580.7,1247.0,96.0,50.0,625.0,0.750932233311,162.489944458,7.3736782074,0.482548624277,40.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
583.0,1105.4,196.0,96.0,2208.0,0.342252678196,22.7636566162,15.7559700012,0.267253547907,68.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
595.6,1064.3,168.0,70.0,1155.0,0.814165824966,21.6525707245,9.71073055267,0.430847018957,51.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
594.2,1240.7,50.0,44.0,462.0,0.479602651423,161.342300415,7.17312002182,0.324544698,31.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
608.2,1144.8,224.0,98.0,2058.0,0.66652000229,40.2768287659,13.5963897705,0.293093204498,68.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
602.8,1274.0,45.0,34.0,289.0,0.839742587868,144.106658936,5.0721616745,0.489175349474,24.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
607.5,1248.6,74.0,52.0,650.0,0.527195647711,60.8925285339,8.30412578583,0.343902170658,38.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
615.8,1165.5,142.0,60.0,900.0,0.669649383428,76.9949264526,9.39786815643,0.495673537254,40.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
615.8,1097.7,19.0,36.0,306.0,0.30468279128,109.108512878,6.69500017166,0.184229210019,20.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
626.8,1040.8,164.0,96.0,1968.0,0.30944459485,87.580039978,16.0395832062,0.223620310426,62.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
617.5,1255.6,61.0,68.0,1020.0,0.720484966682,56.4720153809,8.39517116547,0.165776088834,49.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
622.8,1122.3,161.0,86.0,1634.0,0.650737676129,31.2250442505,12.2088680267,0.273551344872,53.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
626.6,1067.4,199.0,76.0,1444.0,0.839662513949,173.491271973,10.8719453812,0.432948023081,59.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
629.5,1229.4,174.0,76.0,1406.0,0.912183751231,37.7413597107,10.2640714645,0.37855759263,56.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
630.2,1207.5,54.0,38.0,361.0,0.572925846065,87.132232666,6.26524543762,0.469933539629,28.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
633.8,1262.6,53.0,52.0,676.0,0.297654472645,48.2909622192,8.77013397217,0.246308296919,43.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
640.4,1059.0,102.0,50.0,625.0,0.780059154866,15.381313324,7.6560254097,0.512707948685,36.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
647.5,1083.8,347.0,164.0,5986.0,0.483380096161,37.8929405212,24.4177360535,0.162125617266,117.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
646.8,1243.9,140.0,70.0,1225.0,0.331788825499,73.8061828613,12.7403964996,0.359039187431,43.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
659.8,1139.0,264.0,118.0,3127.0,0.614389913058,42.2929611206,14.711810112,0.238259255886,72.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
659.1,1207.8,47.0,36.0,324.0,0.715670380024,119.529060364,5.08714294434,0.455724895,30.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
663.6,1260.6,28.0,30.0,225.0,0.660572640643,60.8955955505,4.41829299927,0.390953779221,25.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
670.3,1226.0,60.0,54.0,729.0,0.301071204022,129.205871582,9.00882053375,0.258567303419,45.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
665.3,1087.7,13.0,22.0,121.0,0.582694356365,172.722747803,4.15206289291,0.337526500225,15.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
670.3,1104.4,42.0,32.0,256.0,0.807925614708,104.666900635,4.74806547165,0.515417575836,26.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
671.8,1039.3,27.0,24.0,144.0,0.782193260021,132.347747803,3.71371769905,0.589048624039,18.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
675.3,1189.1,64.0,44.0,484.0,0.637716406315,38.7171287537,6.51429224014,0.415417224169,36.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
675.7,1152.9,50.0,34.0,289.0,0.886748500575,70.2673721313,4.79090976715,0.543528139591,26.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
680.7,1119.6,73.0,46.0,529.0,0.453092193064,74.654876709,7.99494981766,0.43352791667,32.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
692.6,1185.4,62.0,46.0,529.0,0.588037960981,27.1526145935,7.49851322174,0.36820179224,34.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
694.6,1057.5,19.0,28.0,196.0,0.723661308508,129.639389038,3.92212319374,0.304542154074,19.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
707.2,1053.8,163.0,78.0,1404.0,0.750183574707,26.6008853912,10.0773086548,0.336672961712,48.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
707.9,1260.9,20.0,24.0,144.0,0.770447651064,106.132141113,3.74925661087,0.436332345009,19.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
712.1,1219.7,50.0,58.0,667.0,0.898452443356,93.9580001831,6.4375,0.186777219176,38.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
713.4,1091.3,13.0,28.0,196.0,0.359489588451,36.0846862793,4.85850000381,0.208370953798,24.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
719.5,1096.0,23.0,34.0,289.0,0.350587590905,27.2374916077,6.02792024612,0.250022947788,24.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
723.9,1176.5,33.0,34.0,289.0,0.898963493924,39.8091278076,4.66352367401,0.358728587627,32.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
735.8,1046.2,52.0,38.0,361.0,0.805437283608,145.498275757,5.18337059021,0.452528595924,31.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
744.4,1124.6,64.0,44.0,484.0,0.79347183315,139.045318604,6.15813779831,0.415417224169,37.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
754.7,1165.5,49.0,36.0,324.0,0.636565324628,112.984207153,5.54671955109,0.475117444992,26.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
758.9,1249.4,148.0,66.0,1089.0,0.575501979107,24.7618560791,10.4279556274,0.42695659399,46.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
767.8,1226.6,26.0,28.0,196.0,0.685833378869,49.5184822083,3.92212319374,0.416741907597,28.0,0.732912,1.016856,0.61322,2.849827,6.315099,11.346043,3.368389
514.4,1313.0,227.0,88.0,1936.0,0.631358909306,68.5959014893,12.9161338806,0.36835822463,58.0,0.683878,1.273513,0.73743,3.053008,6.116716,11.258282,3.355336
514.8,1341.5,20.0,22.0,121.0,0.869942105033,95.9781036377,3.27452540398,0.519271552563,16.0,0.683878,1.273513,0.73743,3.053008,6.116716,11.258282,3.355336
522.7,1429.6,113.0,60.0,870.0,0.453306435404,108.015579224,9.99949169159,0.394444406033,40.0,0.683878,1.273513,0.73743,3.053008,6.116716,11.258282,3.355336
523.8,1401.0,346.0,96.0,2208.0,0.536190967896,9.02775764465,15.7979974747,0.471784323454,53.0,0.683878,1.273513,0.73743,3.053008,6.116716,11.258282,3.355336
523.0,1296.6,91.0,52.0,676.0,0.640526262538,27.4359207153,7.79990386963,0.422906726599,39.0,0.683878,1.273513,0.73743,3.053008,6.116716,11.258282,3.355336
525.0,1461.3,234.0,114.0,2622.0,0.542275653512,179.028930664,16.3961048126,0.226264297962,66.0,0.683878,1.273513,0.73743,3.053008,6.116716,11.258282,3.355336
526.9,1361.2,48.0,40.0,400.0,0.728741390451,1.47101128101,6.37019824982,0.376991122961,23.0,0.683878,1.273513,0.73743,3.053008,6.116716,11.258282,3.355336
